target_class_l3,molregno,molecule_chembl_id,canonical_smiles,max_pchembl_value,mean_pchembl_value,activity_records,unique_targets,target_names,target_chembl_ids,target_organisms,standard_types,unseen_class_id
Protein-glutamine glutamyl-transferase,1422772,CHEMBL2152098,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCc3ccccc3)cc2)CC1,6.75,6.75,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422889,CHEMBL2152214,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCc3ccc(C)c(C)c3)cc2)CC1,6.75,6.75,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2299819,CHEMBL4227328,C=CC(=O)NCCCC[C@H](NC(=O)Cc1ccccc1)C(=O)N1CCN(c2cccc(Cl)n2)CC1,6.75,6.05,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50; Ki,6
Protein-glutamine glutamyl-transferase,3124056,CHEMBL5907055,CCOC(=O)/C=C/CC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCCC(C)C)C1CCCCC1)C(C)C,6.75,5.92,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1364188,CHEMBL2086535,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3ccccc3C(F)(F)F)CC2)cc1,6.72,6.285,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1443054,CHEMBL2203450,C=CC(=O)NCCCC[C@H](NC(=O)c1ccccc1)C(=O)N1CCN(c2cccc(C)n2)CC1,6.72,6.72,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1443056,CHEMBL2203452,C=CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N1CCN(c2cccc(C)n2)CC1,6.72,6.72,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,3003314,CHEMBL5786313,CCCC[C@H](NC(=O)[C@H](CC/C=C/C(=O)OC)NC(=O)[C@@H]1CC(=O)CN1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)O)C(C)CC,6.71,6.71,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,254413,CHEMBL152117,CC(=O)NCCc1ccc(O)cc1,6.7,6.7,1,1,Coagulation factor XIII A chain,CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,304136,CHEMBL361560,CC1CCCc2sc3nc(SCC(=O)NN)n(-c4cccc(F)c4)c(=O)c3c21,6.7,6.7,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1367067,CHEMBL2089385,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)C=[N+]=[N-])C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O,6.7,6.7,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422773,CHEMBL2152099,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCc3ccccc3)cc2)CC1,6.7,6.7,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422876,CHEMBL2152201,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NC3Cc4ccccc4C3)cc2)CC1,6.7,6.7,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2109765,CHEMBL3900394,NS(=O)(=O)N1CCN(C(=O)n2sc3c(ccc[n+]3[O-])c2=O)CC1,6.7,6.140000000000001,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2299276,CHEMBL4226785,C=CC(=O)NCCCC[C@H](NC(=O)Cc1ccccc1)C(=O)N1CCN(c2cccc(-c3ccccc3)n2)CC1,6.7,5.905,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50; Ki,6
Protein-glutamine glutamyl-transferase,1364157,CHEMBL2086504,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)OC(C)(C)C)CC2)c(C)c1,6.68,5.97,3,3,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase; Protein-glutamine gamma-glutamyltransferase K,CHEMBL2730; CHEMBL2810; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1367078,CHEMBL2089396,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCC(CNC(=O)OCc3ccccc3)CC2)cc1,6.68,6.1933333333333325,3,3,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase; Protein-glutamine gamma-glutamyltransferase K,CHEMBL2730; CHEMBL2810; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1364167,CHEMBL2086514,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccc4ccccc4c3)CC2)cc1,6.66,6.4,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1367080,CHEMBL2089398,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCC(NC(=O)OCc3ccccc3)CC2)cc1,6.66,5.9525,4,3,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase; Protein-glutamine gamma-glutamyltransferase K,CHEMBL2730; CHEMBL2810; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2301162,CHEMBL4228671,C=CC(=O)NCCCC[C@H](NC(=O)Cc1ccccc1)C(=O)N1CCN(c2cccc(Br)n2)CC1,6.66,5.955,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50; Ki,6
Protein-glutamine glutamyl-transferase,304080,CHEMBL181135,CC(C)c1csc2nc(SCC(=O)NN)n(-c3cccc(F)c3)c(=O)c12,6.64,6.64,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422884,CHEMBL2152209,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCc3ccccc3OC)cc2)CC1,6.64,6.64,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1443075,CHEMBL2203471,C=CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCN(c2ccc3ccccc3c2)CC1,6.64,6.64,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,3266254,CHEMBL6049253,COC(=O)/C=C/CC[C@H](NC(=O)[C@H](CC(N)=O)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)O)C(C)C,6.64,6.51,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1443070,CHEMBL2203466,C=CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1Cc2ccccc2C1,6.62,6.62,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2187270,CHEMBL3977899,CNC1CCN(C(=O)n2sc3c(ccc[n+]3[O-])c2=O)CC1,6.62,6.62,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,3173150,CHEMBL5956149,COC(=O)/C=C/CC[C@H](NC(=O)c1cc([N+](=O)[O-])ccc1C(=O)O)C(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C(=O)N[C@H](C(N)=O)C1CCCCC1)C1CCCCC1)C2(C)C)C(C)(C)C,6.62,6.455,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,304067,CHEMBL179945,NNC(=O)CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccccc1,6.6,6.35,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1142841,CHEMBL1770539,O=C1Nc2cccc(Br)c2/C1=C\C(=O)c1cccnc1,6.6,6.2625,4,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50; Ki,6
Protein-glutamine glutamyl-transferase,2153247,CHEMBL3943876,CS(=O)(=O)N1CCN(C(=O)n2sc3c(ccc[n+]3[O-])c2=O)CC1,6.6,6.6,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2981927,CHEMBL5764926,CCOC(=O)/C=C/CC[C@H](NC(=O)c1cccs1)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(N)=O)C1CCCCC1,6.6,5.935,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422887,CHEMBL2152212,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCc3cccc4c3OCC4)cc2)CC1,6.58,6.58,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1443076,CHEMBL2203472,C=CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCN(c2ccccn2)CC1,6.58,6.58,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2110650,CHEMBL3901279,O=C(N1CCOCC1)n1sc2c(ccc[n+]2[O-])c1=O,6.57,6.57,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,304098,CHEMBL361605,COc1ccc(-c2csc3nc(SCC(=O)NN)n(-c4cccc(F)c4)c(=O)c23)cc1,6.55,6.55,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422764,CHEMBL2152090,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(NC(=O)OCc3ccccc3)cc2)CC1,6.55,5.77,4,4,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase; Protein-glutamine gamma-glutamyltransferase 6; Protein-glutamine gamma-glutamyltransferase K,CHEMBL2079852; CHEMBL2730; CHEMBL2810; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422878,CHEMBL2152203,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCc3ccc(Cl)cc3)cc2)CC1,6.55,6.55,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422882,CHEMBL2152207,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCc3ccc4ccccc4c3)cc2)CC1,6.55,6.55,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422886,CHEMBL2152211,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCc3cccc4c3OCO4)cc2)CC1,6.55,6.55,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,304101,CHEMBL183571,NNC(=O)CSc1nc2scc(-c3ccc(F)cc3)c2c(=O)n1-c1ccccc1,6.54,6.32,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,304102,CHEMBL362471,NNC(=O)CSc1nc2scc(-c3cccc(F)c3)c2c(=O)n1-c1cccc(F)c1,6.54,6.54,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1367077,CHEMBL2089395,C=CC(=O)Nc1ccc(S(=O)(=O)N2CC3CC2CN3C(=O)OC(C)(C)C)cc1,6.52,6.1,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2796151,CHEMBL5276449,C=CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCN(C(=O)CNC(=O)c2cccc3ccccc23)CC1,6.52,6.52,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,Ki,6
Protein-glutamine glutamyl-transferase,1364190,CHEMBL2086537,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(CCCCc3ccccc3)CC2)cc1,6.51,6.26,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422883,CHEMBL2152208,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCc3ccc4cccnc4c3)cc2)CC1,6.51,6.51,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2794912,CHEMBL5275210,O=C(O)CCCCCCCCCCc1cc1=O,6.51,6.51,1,1,Coagulation factor XIII A chain,CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,304050,CHEMBL180596,NNC(=O)CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccc(F)cc1,6.5,6.195,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422875,CHEMBL2152200,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NC3CCCc4ccccc43)cc2)CC1,6.5,6.5,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2161480,CHEMBL3952109,CN1CCN(C2CCN(C(=O)n3sc4c(ccc[n+]4[O-])c3=O)CC2)CC1,6.47,6.47,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2297981,CHEMBL4225490,C=CC(=O)NCCCC[C@H](NC(=O)Cc1ccccc1)C(=O)N1CCN(c2ccccn2)CC1,6.47,5.775,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50; Ki,6
Protein-glutamine glutamyl-transferase,3111094,CHEMBL5894093,COC(=O)/C=C/CC[C@H](NC(=O)[C@H](CC(N)=O)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)O)C(C)C,6.47,6.234999999999999,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1364132,CHEMBL2086479,C=CC(=O)Nc1cccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2)c1,6.46,6.103333333333333,3,3,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase; Protein-glutamine gamma-glutamyltransferase K,CHEMBL2730; CHEMBL2810; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2809965,CHEMBL5290263,CC(=O)CSc1n(C)c(-c2ccccc2)c(-c2ccccc2)[n+]1C,6.46,6.46,1,1,Coagulation factor XIII A chain,CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,3253491,CHEMBL6036490,CCOC(=O)/C=C/CC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(N)=O)C1CCCCC1)C1CCCCC1,6.46,5.8149999999999995,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1142833,CHEMBL1770531,O=C(/C=C1/C(=O)N(Cc2ccccc2)c2cccc(Cl)c21)c1cccnc1,6.44,6.1625,4,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50; Ki,6
Protein-glutamine glutamyl-transferase,1142847,CHEMBL1770545,O=C1Nc2cc(Br)ccc2/C1=C\C(=O)c1cccnc1,6.44,6.130000000000001,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422872,CHEMBL2152197,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCC3CCOCC3)cc2)CC1,6.44,6.44,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2124568,CHEMBL3915197,COc1ccc(CNC(=O)n2sc3c(ccc[n+]3[O-])c2=O)cc1OC,6.43,6.43,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,3107059,CHEMBL5890058,COC(=O)/C=C/CC[C@H](NC(=O)[C@H](CC(N)=O)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)O)C(C)C,6.43,5.865,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1364189,CHEMBL2086536,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(CCCc3ccccc3)CC2)cc1,6.42,6.17,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1367079,CHEMBL2089397,C=CC(=O)Nc1ccc(S(=O)(=O)NCC2CCN(C(=O)OCc3ccccc3)CC2)cc1,6.42,6.1499999999999995,3,3,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase; Protein-glutamine gamma-glutamyltransferase K,CHEMBL2730; CHEMBL2810; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422873,CHEMBL2152198,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCN3CCOCC3)cc2)CC1,6.42,6.42,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,3019029,CHEMBL5802028,COC(=O)/C=C/CC[C@H](NC(=O)[C@H](CC(N)=O)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)C(C)O)C(C)C,6.42,5.745,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2300637,CHEMBL4228146,C=CC(=O)NCCCC[C@H](NC(=O)Cc1ccccc1)C(=O)N1CCN(c2cccc(OCCF)n2)CC1,6.41,5.77,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50; Ki,6
Protein-glutamine glutamyl-transferase,1422775,CHEMBL2152101,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)N[C@@H]3C[C@H]3c3ccccc3)cc2)CC1,6.39,6.39,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,320207,CHEMBL440383,NC(=O)CN(CCCCCCNS(=O)(=O)c1ccccc1[N+](=O)[O-])c1nsc2nccn12,6.38,6.38,1,1,Coagulation factor XIII A chain,CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2272309,CHEMBL4169278,O=C(C#Cc1ccc([N+](=O)[O-])cc1)c1cn(Cc2ccc([N+](=O)[O-])cc2)nn1,6.38,6.24,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50; Ki,6
Protein-glutamine glutamyl-transferase,3254442,CHEMBL6037441,COC(=O)/C=C/CC[C@H](NC(=O)[C@H](CC(N)=O)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C,6.38,6.38,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1842652,CHEMBL3423201,NC(=O)[C@@H]1O[C@@H]1C(=O)Nc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,6.37,6.37,1,1,Coagulation factor XIII A chain,CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2170181,CHEMBL3960810,CCS(=O)(=O)N1CCN(C(=O)n2sc3ncccc3c2=O)CC1,6.37,6.37,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,304111,CHEMBL183047,NNC(=O)CSc1nc2sc3c(c2c(=O)n1-c1cccc(F)c1)CCCC3,6.35,6.35,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1367081,CHEMBL2089399,C=CC(=O)Nc1ccc(S(=O)(=O)NC2CCN(C(=O)OCc3ccccc3)CC2)cc1,6.35,6.080000000000001,3,3,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase; Protein-glutamine gamma-glutamyltransferase K,CHEMBL2730; CHEMBL2810; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1367082,CHEMBL2089400,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCCN(C(=O)OCc3ccccc3)CC2)cc1,6.34,5.8375,4,3,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase; Protein-glutamine gamma-glutamyltransferase K,CHEMBL2730; CHEMBL2810; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422777,CHEMBL2152103,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)N(C)CCc3ccccc3)cc2)CC1,6.34,6.34,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422885,CHEMBL2152210,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCc3ccc(OC)c(OC)c3)cc2)CC1,6.34,6.34,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,304087,CHEMBL180642,COc1cccc(-n2c(SCC(=O)NN)nc3scc(-c4ccccc4)c3c2=O)c1,6.33,6.21,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,2975105,CHEMBL5758104,CCCC[C@H](NC(=O)[C@H](CC/C=C/C(=O)OC)NC(=O)[C@@H](CC(=O)O)NC(C)=O)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,6.33,5.9399999999999995,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,304064,CHEMBL362479,NNC(=O)CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1cccnc1,6.32,6.12,2,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1367073,CHEMBL2089391,C=CC(=O)Nc1ccc(S(=O)(=O)N[C@H]2CCN(C(=O)OCc3ccccc3)C2)cc1,6.3,6.026666666666666,3,3,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase; Protein-glutamine gamma-glutamyltransferase K,CHEMBL2730; CHEMBL2810; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1367074,CHEMBL2089392,C=CC(=O)Nc1ccc(S(=O)(=O)N2CC[C@@H](NC(=O)OCc3ccccc3)C2)cc1,6.3,6.16,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,304107,CHEMBL182540,CN1CCc2c(sc3nc(SCC(=O)NN)n(-c4cccc(F)c4)c(=O)c23)C1,6.28,6.28,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1367072,CHEMBL2089390,C=CC(=O)Nc1ccc(S(=O)(=O)N2CC[C@H](NC(=O)OCc3ccccc3)C2)cc1,6.28,6.21,2,2,Coagulation factor XIII A chain; Protein-glutamine gamma-glutamyltransferase,CHEMBL2730; CHEMBL4530,Homo sapiens,IC50,6
Protein-glutamine glutamyl-transferase,1422877,CHEMBL2152202,C=CC(=O)NC1CCN(S(=O)(=O)c2ccc(C(=O)NCCc3ccc(C(F)(F)F)cc3)cc2)CC1,6.26,6.26,1,1,Protein-glutamine gamma-glutamyltransferase,CHEMBL2730,Homo sapiens,IC50,6
